gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,1.3273654847539706,1,2,2,1,1,1,1,1,1,1,0,1,-1.3295581742615106,-0.29637159001108615,0
0,0,0,0,-1.1580161531009565,1,2,1,0,0,0,2,2,2,0,1,3,1.1983775439944904,-0.8319107760513623,0
1,1,1,0,-0.8320644628904743,1,2,1,0,2,0,0,2,2,0,1,2,1.2149977656792768,-0.470115471889088,1
1,0,0,0,-1.2802480369298874,1,2,1,2,0,0,0,0,0,0,1,2,0.5618230534671742,-0.972137919755415,1
1,0,0,0,0.02355872391204165,1,0,1,0,0,0,0,0,0,0,0,2,0.11473909014642174,-0.013643110223589288,1
0,0,0,0,0.06430268518835193,1,0,1,0,2,2,2,2,2,0,1,2,1.3396494283151743,0.569764513472235,0
0,0,1,0,-0.7505765403378537,1,0,2,1,1,1,1,1,1,2,0,3,-1.4758161250876303,-0.8820975651616303,0
0,0,0,0,-1.1580161531009565,1,0,1,0,0,0,0,0,2,0,1,2,0.47705992287476395,-0.8681212178203194,1
1,0,1,1,-0.791320501614164,1,0,2,1,1,1,1,1,1,1,0,3,-1.4891123024354593,-0.8934022884455973,0
0,0,1,1,1.3273654847539706,1,2,0,0,2,0,2,2,2,2,1,0,0.48537003371715715,1.2708339933795056,0
1,0,1,1,-0.38388088885106114,1,0,0,2,0,0,2,0,0,1,0,1,-0.2525678090873561,-0.4272590892832675,0
1,0,1,0,0.9199258719908678,1,0,0,2,2,2,0,0,0,2,0,2,-0.20603118836995443,0.41503111352293565,0
1,0,1,0,0.6754621043330061,1,0,1,0,2,0,0,2,2,2,1,2,0.9972728616085759,1.0430614828377003,0
1,0,1,0,1.1236456783724194,1,2,1,0,2,2,0,2,2,1,0,0,1.2532242755542855,1.70756724837339,0
0,0,1,1,1.4903413298592119,1,0,2,1,1,1,1,1,1,1,1,1,-1.477478147256109,-0.3881562280803266,0
1,0,0,0,0.3087664528462136,1,2,1,0,0,0,0,2,0,0,1,2,0.6681924722498068,0.4914263138403694,0
1,0,1,0,1.4088534073065913,1,0,0,2,2,0,2,0,2,2,1,1,0.14631751134751586,1.0391754842088368,0
1,1,0,0,0.10504664646466222,1,2,1,0,0,0,0,2,2,0,1,2,1.0188791497987983,0.4670284247216514,1
1,0,1,1,-0.5468567339563023,1,2,1,0,0,0,2,2,2,1,1,2,1.201701588331448,-0.16122273996975323,1
0,0,1,1,-0.791320501614164,1,0,2,1,1,1,1,1,1,2,0,3,-1.4608579255713225,-0.8879486426425898,0
0,0,0,1,0.3495104141225239,1,2,1,0,2,0,0,2,0,0,1,0,0.7878580683802682,0.594096163977961,0
0,0,0,0,-1.1580161531009565,0,1,0,2,0,2,0,0,0,0,0,3,-0.9905056518918693,-0.9482699395406328,0
0,0,1,1,-0.3431369275747509,1,0,0,2,0,0,2,0,0,0,0,2,-0.3207107179949802,-0.4253823285818276,0
0,0,0,0,-1.1172721918246462,0,1,0,0,2,0,0,2,2,0,1,1,-0.46032058014718524,-0.8957206399003171,0
0,0,0,0,-1.1172721918246462,1,2,0,0,2,0,0,0,2,0,1,2,-0.026532794174262082,-0.8669068432487995,0
0,0,1,1,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,3,0.14299346701055832,-0.9777019632467424,1
0,0,1,1,1.6125732136881425,1,2,0,2,2,2,2,2,0,2,0,0,0.5119623884128152,1.5417057614414358,0
0,0,0,0,-0.3431369275747509,1,0,0,0,0,2,0,0,0,0,1,1,-0.5151673117069804,-0.48572570501753476,0
0,0,1,0,0.3902543753988342,1,2,0,2,0,2,2,2,2,2,0,1,0.6499102283965414,0.55620767734654,0
0,0,0,0,-1.1580161531009565,1,0,2,1,1,1,1,1,1,0,0,3,-1.4874502802669807,-0.9714313745501668,0
1,0,0,0,1.4495973685829016,1,2,1,2,2,2,2,2,2,1,1,1,1.7418587930870038,2.511085783041612,0
0,0,1,1,0.02355872391204165,1,0,2,1,1,1,1,1,1,1,0,3,-1.485788258098502,-0.7153087376477878,0
0,1,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,0.15961368869534465,-0.9774811678701024,1
1,0,0,0,-0.05792919864057891,1,2,1,0,2,2,0,2,2,1,1,2,1.2848026967553796,0.40794358193279234,1
0,0,0,0,-1.1580161531009565,1,2,1,0,2,0,0,0,0,0,0,0,0.43717139083127665,-0.8705278874256952,1
1,1,1,0,1.4903413298592119,1,2,1,0,2,2,2,2,2,2,1,2,1.500865578657602,2.3419344449977224,0
1,1,0,0,0.22727853029359305,1,2,1,0,0,0,0,2,2,0,0,2,0.9956108394400973,0.581731622886122,0
0,0,1,1,-1.1987601143772668,1,0,1,0,2,0,2,0,0,0,1,2,0.5053142997389005,-0.9016600355319326,0
0,0,1,1,0.6347181430566958,1,2,0,0,2,0,2,2,2,2,0,2,0.4936801445595503,0.6800738836415698,0
0,0,1,0,-0.7098325790615434,1,2,2,1,1,1,1,1,1,2,0,3,-1.3162619969136813,-0.8412945795585616,0
0,0,0,0,-0.3023929662984406,1,0,2,1,1,1,1,1,1,1,0,1,-1.4924363467724167,-0.7885244845416058,0
0,1,0,0,-1.2802480369298874,1,0,1,0,0,0,0,2,0,0,0,2,0.45379161251606304,-0.9735730897035748,1
0,0,0,0,0.6347181430566958,0,1,0,2,2,0,0,2,0,0,1,2,-0.6647493068700573,-0.058619128445153566,0
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4791401694245876,-0.9992515920068046,0
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,2,-1.5157046571311175,-0.9997373418354127,0
0,0,0,0,0.18653456901728277,1,0,1,0,2,2,0,0,0,1,0,2,0.5069763219073791,0.299709688303873,0
1,1,1,0,1.368109446030281,1,2,1,0,2,2,2,2,2,1,1,0,1.4144404258967127,2.120498761765484,0
0,0,1,0,-0.26164900502213034,0,1,0,2,2,2,0,2,0,1,0,0,-0.5633659545928605,-0.4588328281427849,0
1,0,1,0,1.24587756220135,1,0,0,2,2,0,2,2,0,1,0,1,0.19950222073883195,0.9614555116315627,0
1,0,0,0,-0.9135523854430948,0,1,0,0,0,2,0,0,0,0,0,3,-1.173328090424519,-0.8779466120807986,1
0,0,0,0,-1.2395040756535771,1,0,0,2,0,0,0,2,2,0,1,2,0.1978401985703534,-0.9457307927092731,1
1,1,1,0,-0.5876006952326126,1,0,0,2,0,0,0,0,2,0,1,1,-0.1894109666851681,-0.5384516409591624,0
0,0,1,0,1.2866215234776603,1,2,2,1,1,1,1,1,1,2,0,3,-1.304627841734331,-0.28612668453499096,0
0,1,0,0,-0.9542963467194051,1,2,1,0,0,0,0,0,2,0,1,2,0.653234272733499,-0.6715029349224154,1
0,0,0,1,-0.18016108246950976,1,0,2,1,1,1,1,1,1,0,0,3,-1.4808021915930663,-0.7578339271886484,0
0,0,0,0,-1.2802480369298874,1,0,1,0,0,2,0,0,0,0,0,2,0.3573943267443021,-0.9748537028880866,0
1,0,0,0,-1.1580161531009565,1,2,1,0,0,0,0,0,2,0,1,2,0.6931228047769863,-0.8585607780118081,1
1,1,0,0,0.22727853029359305,1,0,0,0,2,2,2,2,0,1,1,1,0.17789593254861,0.1689325867200119,1
1,0,1,0,1.368109446030281,1,2,1,0,2,2,0,0,2,1,0,2,1.0138930832933621,1.7693016356819289,0
0,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,0.18121997688556707,-0.9771941338804705,0
0,0,1,0,-0.5876006952326126,1,0,0,0,0,0,2,0,0,0,1,3,-0.48192686833740767,-0.6069202872552207,0
1,1,0,0,0.7569500268856267,1,2,1,0,0,2,0,2,2,0,1,2,1.0969941917172938,1.194350474911416,1
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,0,3,-0.6148886418156984,-0.9877702324215255,1
1,0,0,1,-0.8320644628904743,1,0,2,1,1,1,1,1,1,2,0,0,-1.5107185906256815,-0.9056785113867803,0
0,0,0,0,0.3495104141225239,1,2,1,0,2,2,0,2,2,0,1,2,1.3795379603586615,0.9163690957216787,1
1,0,0,0,-0.8320644628904743,1,2,2,1,1,1,1,1,1,0,0,2,-1.322910085587596,-0.8757386583143988,0
0,0,1,1,0.9199258719908678,1,0,2,1,1,1,1,1,1,2,0,3,-1.4791401694245876,-0.5151798082613083,0
0,0,0,0,-1.0357842692720256,1,2,1,0,0,0,0,0,0,0,1,2,0.35074623807038746,-0.775298841480871,0
0,0,0,0,-0.8320644628904743,1,0,1,0,0,2,2,0,2,0,1,2,0.8177744674128837,-0.5344773241796426,1
0,0,1,1,1.4495973685829016,1,2,0,2,2,2,2,2,2,2,0,1,0.7712378466954819,1.6342631833289158,0
0,1,0,0,-1.1172721918246462,1,2,1,0,0,0,0,2,0,0,1,1,0.6100216963530546,-0.8246245286222429,1
0,1,0,0,0.6754621043330061,1,0,0,0,0,0,0,0,0,0,0,3,-0.69798975023963,-0.060473809608929535,0
1,0,0,0,0.3087664528462136,0,1,0,2,2,2,0,2,2,1,0,1,-0.09135165874492887,0.0878123653424824,0
0,0,0,0,-0.6690886177852331,1,0,2,1,1,1,1,1,1,1,0,0,-1.485788258098502,-0.8675250703033914,0
1,0,0,0,-0.9135523854430948,1,2,1,0,0,0,0,0,0,0,1,3,0.31085770602690066,-0.6807763407412947,1
0,0,1,0,1.6125732136881425,1,2,1,0,2,2,0,2,2,1,1,2,1.2149977656792768,2.2141601605361645,0
0,1,0,0,-1.2395040756535771,1,2,1,0,0,0,0,0,2,0,1,2,0.6399380953856697,-0.933984478672026,0
1,0,1,1,-0.38388088885106114,1,0,2,1,1,1,1,1,1,2,0,3,-1.4591959034028439,-0.7959432091967092,0
0,1,0,0,1.5718292524118322,1,2,1,0,2,2,0,2,2,1,1,2,1.3662417830108327,2.3134076823358365,0
0,0,1,0,-0.8728084241667845,1,2,1,0,0,2,0,2,2,0,1,2,1.1535029454455674,-0.5248948048334675,1
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,1,3,-0.6863555950602795,-0.9887196525410775,1
0,0,0,0,-0.6690886177852331,1,0,0,0,2,0,2,0,0,0,1,3,-0.36226127220694604,-0.627388018669747,1
0,0,0,0,-1.2802480369298874,1,2,1,0,0,0,0,0,2,0,1,3,0.6864747161030716,-0.9704819544306151,1
1,0,1,0,-0.8320644628904743,1,0,1,0,2,0,0,0,2,0,1,1,0.6731785387552424,-0.5575283615008568,0
0,0,0,0,0.8791819107145575,0,1,0,2,0,0,2,0,2,1,0,0,-0.6880176172287581,0.04338833556251809,0
0,0,1,0,1.4495973685829016,1,2,1,0,2,2,2,0,0,2,0,1,0.8443668221085419,1.7003251600195985,0
0,0,1,1,-1.1580161531009565,1,2,0,0,0,0,0,0,0,0,0,3,-0.46364462448414256,-0.9183963250812432,1
0,0,0,1,-1.2802480369298874,1,0,0,0,0,2,0,0,2,0,0,2,-0.18608692234821078,-0.9820737117042141,1
1,0,0,0,-0.22090504374582004,1,0,0,2,0,0,2,0,0,0,0,3,-0.3772194717232536,-0.370934188702408,0
1,0,0,0,-0.46536881140368175,1,0,2,1,1,1,1,1,1,0,1,3,-1.4907743246039378,-0.824337494632611,0
1,0,0,0,-0.791320501614164,1,0,1,0,0,2,0,2,0,0,1,2,0.6116837185215331,-0.530591325550779,1
0,1,0,0,1.2866215234776603,1,2,0,0,2,2,2,0,2,0,0,1,0.327477927711687,1.1015280985719675,0
0,0,0,0,-1.2802480369298874,1,0,0,2,2,0,0,0,0,0,1,2,-0.3290208288373734,-0.9839725519433179,1
1,0,1,0,1.0014137945434884,0,1,0,0,2,2,2,2,2,2,1,0,-0.2425956760764844,0.43909780957669364,0
0,0,1,0,-0.46536881140368175,1,2,1,2,0,2,0,2,2,0,1,2,1.2997608962716873,-0.044709019716834705,1
1,0,0,0,-0.5468567339563023,1,0,2,1,1,1,1,1,1,2,0,3,-1.5007464576148097,-0.8433479765613134,0
1,0,1,0,-0.05792919864057891,1,0,1,0,0,2,0,2,2,1,1,2,0.9640324182390032,0.2758417080890911,0
1,0,0,0,0.797693988161937,1,2,0,2,2,2,2,2,2,2,1,3,0.8127884009074476,1.0412068016739244,0
0,0,0,0,0.5532302205040753,1,2,1,0,2,2,0,0,2,1,1,2,0.9756665734183539,0.9042695090818078,0
0,1,0,0,-0.8728084241667845,1,2,0,2,0,0,0,0,0,0,1,2,-0.3057525184786724,-0.7381389795923621,0
0,0,1,1,0.8384379494382472,0,1,0,2,2,2,0,0,2,0,1,0,-0.5351115777287238,0.131574008992527,0
0,0,1,1,-0.8728084241667845,1,0,2,1,1,1,1,1,1,0,1,3,-1.5140426349626388,-0.9147090422913555,1
1,1,0,0,1.0014137945434884,1,2,1,0,2,0,2,2,2,0,1,0,1.33300133964126,1.6321877067885002,0
0,1,0,0,-1.2395040756535771,1,2,1,0,0,0,0,0,0,0,1,3,0.354070282407345,-0.9415798396284413,1
0,1,0,0,-1.2395040756535771,1,0,0,2,2,0,0,0,0,0,0,3,-0.33068285100585193,-0.9597733786635759,1
0,0,1,1,1.5718292524118322,1,0,2,1,1,1,1,1,1,2,0,0,-1.4924363467724167,-0.3842923089891269,0
0,0,1,1,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,3,-1.509056568457203,-0.9996490236847566,0
1,0,1,0,1.4495973685829016,1,2,2,1,1,1,1,1,1,2,0,1,-1.3212480634191175,-0.2560101951612974,0
1,0,1,0,1.6125732136881425,1,0,0,2,2,2,2,2,2,2,0,3,0.653234272733499,1.6768325319451047,0
0,0,0,0,-1.2395040756535771,1,0,2,1,1,1,1,1,1,0,0,3,-1.5123806127941604,-0.9911704812217813,0
1,1,1,0,-1.2802480369298874,1,2,1,0,0,0,0,2,2,0,1,2,1.0072449946194475,-0.9662206036614633,1
0,0,0,0,0.3495104141225239,1,0,0,2,0,2,2,2,2,1,1,0,0.5003282332334644,0.43748600332722176,0
1,0,1,1,1.6125732136881425,1,2,2,1,1,1,1,1,1,2,0,1,-1.304627841734331,-0.19586553456456643,0
1,0,1,0,-1.076528230548336,1,2,1,0,0,0,0,0,0,0,1,2,0.35573230457582355,-0.8081752730625643,1
0,0,1,1,-1.1580161531009565,1,0,1,0,0,2,0,0,0,0,1,2,0.2975615286790714,-0.8779466120807986,1
1,0,0,0,-0.8320644628904743,1,2,1,0,0,0,0,2,2,0,1,2,1.0388234158205416,-0.5012255404576614,1
0,0,1,0,1.0421577558197987,1,2,0,2,0,0,2,0,2,1,1,2,0.11972515665185783,0.7436629521138847,0
0,0,0,0,-1.0357842692720256,1,0,2,1,1,1,1,1,1,0,0,3,-1.4675060142452372,-0.944383940911769,0
0,0,1,0,1.3273654847539706,1,0,0,2,0,2,0,0,0,0,1,3,-0.3207107179949802,0.5747765685219626,0
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,3,0.1928541320649173,-0.9770395771168225,0
1,0,1,0,0.9606698332671781,1,0,2,1,1,1,1,1,1,1,0,1,-1.4907743246039378,-0.5148706947340123,0
1,0,0,0,-1.1580161531009565,1,0,2,1,1,1,1,1,1,0,0,3,-1.5223527458050319,-0.9757810434699746,0
0,0,1,1,1.0421577558197987,1,0,0,0,0,0,0,0,0,1,1,3,-0.6880176172287581,0.12128494444110376,0
1,0,1,0,1.2051336009250397,1,2,1,0,0,2,2,2,2,2,1,0,1.4227505367391058,1.9377243489829072,0
1,0,0,0,-0.26164900502213034,1,2,0,2,2,0,0,0,0,1,0,2,-0.1079718804297152,-0.3015382018244617,0
1,0,0,0,1.2051336009250397,1,2,1,2,2,2,0,0,0,0,0,0,0.8609870437933281,1.475025557696161,0
0,0,1,1,1.0421577558197987,1,0,1,2,2,0,0,2,2,1,0,1,1.1451928346031743,1.533801286957724,0
0,0,1,0,1.4495973685829016,1,2,0,2,2,2,2,2,2,2,1,2,0.8942274871629008,1.7453674168541549,0
0,0,1,1,1.1643896396487294,1,2,1,2,2,2,0,0,2,1,1,1,1.1933914774890548,1.7043436358744462,0
0,0,0,0,0.3902543753988342,1,2,0,0,0,2,2,2,2,2,1,1,0.45379161251606304,0.4467814886837651,0
1,0,0,0,-0.5876006952326126,1,2,1,0,0,0,0,2,0,0,0,0,0.6482482062280629,-0.3381460752713707,0
0,0,0,0,0.9606698332671781,1,0,2,1,1,1,1,1,1,2,1,0,-1.504070501951767,-0.5247623276074835,0
0,0,0,0,-1.1580161531009565,1,2,1,0,2,0,0,0,2,0,1,2,0.802816267896576,-0.8513628487333448,1
0,0,0,0,-1.1580161531009565,1,0,2,1,1,1,1,1,1,0,0,1,-1.4741541029191516,-0.9716300903891429,0
0,0,0,1,0.10504664646466222,1,0,0,2,2,0,0,0,0,1,0,1,-0.3057525184786724,-0.14888027841557822,0
0,0,1,1,1.2866215234776603,1,2,1,2,0,0,2,0,0,0,1,0,0.7313493146519946,1.4449090683224672,0
0,0,0,0,-0.05792919864057891,1,0,2,1,1,1,1,1,1,1,0,3,-1.4575338812343652,-0.7214247695807154,0
0,1,1,0,1.4088534073065913,1,0,2,1,1,1,1,1,1,2,1,0,-1.4874502802669807,-0.4150049458797485,0
0,0,0,0,-1.1580161531009565,1,0,0,0,2,0,0,0,0,0,0,1,-0.46863069098957844,-0.9186612795332112,1
0,1,1,0,1.5310852911355222,1,2,1,2,2,2,2,2,2,2,1,2,1.6238552191250208,2.5048593534203643,0
1,0,0,0,-1.1987601143772668,1,0,0,0,0,0,0,2,0,0,0,1,-0.37888149389173237,-0.9374730456229378,1
1,1,1,0,0.8384379494382472,1,2,1,0,2,0,0,2,2,0,1,2,1.233280009532542,1.3766832969407132,1
1,0,1,1,-1.2395040756535771,1,0,0,2,2,0,2,0,0,2,0,3,-0.17611478933733907,-0.9556665846580722,0
0,0,1,1,-0.13941712119319946,1,0,1,0,0,0,0,2,2,0,1,1,0.7645897580215673,0.11616249170305601,0
0,0,0,0,0.5939741817803856,0,1,0,2,0,2,2,0,0,2,0,3,-0.761146592641818,-0.13859121386415507,0
0,0,1,1,1.4495973685829016,1,2,1,0,0,0,0,2,0,1,1,2,0.6050356298476185,1.4841223272137283,1
1,0,0,1,-0.8320644628904743,1,0,0,2,0,0,0,2,2,0,1,3,0.1679237995377378,-0.6383836284264182,0
0,0,1,1,-0.9950403079957154,1,0,0,0,2,0,2,0,0,0,0,0,-0.2824842081199717,-0.8093234090210921,0
1,0,1,0,0.8791819107145575,1,2,1,2,2,2,0,2,2,0,0,2,1.4875694013097727,1.6041025348798943,0
1,0,1,1,1.4903413298592119,1,0,1,0,2,0,2,2,0,2,1,3,0.9091856866792086,1.7995726818192705,0
0,0,0,0,-0.26164900502213034,1,2,0,2,2,0,0,2,0,0,1,0,0.15628964435838757,-0.2102613931214932,0
0,0,1,0,1.6125732136881425,1,2,1,2,2,2,2,0,0,2,1,0,1.070401837021636,2.0758539366088797,0
0,0,0,0,1.5310852911355222,0,1,0,2,0,2,2,2,2,2,1,0,-0.2143412992123476,0.7954615474736245,0
1,0,0,1,-1.2802480369298874,1,0,0,2,0,0,0,0,0,0,0,3,-0.47195473532653576,-0.9858713921824218,1
1,0,0,0,-0.9135523854430948,1,0,1,0,0,0,0,2,2,0,1,2,0.8210985117498408,-0.6129921601128202,1
0,0,1,1,-0.18016108246950976,1,0,1,0,0,0,0,0,0,1,1,0,0.18620604339100316,-0.13775219143292292,0
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,0.1662617773692593,-0.9773928497194464,1
0,0,1,0,-0.46536881140368175,1,2,1,0,0,0,0,2,2,0,1,2,0.9806526399237896,-0.13373371557807548,0
1,1,1,0,0.7569500268856267,1,2,1,2,0,2,0,2,0,0,1,0,0.9640324182390032,1.1042659612423034,1
0,0,1,1,0.8384379494382472,1,0,2,1,1,1,1,1,1,1,0,0,-1.504070501951767,-0.5506616252873533,0
1,0,0,1,0.8384379494382472,1,0,1,2,2,2,0,0,2,1,0,2,1.0354993714835847,1.2374276528938766,0
1,0,1,0,-0.3431369275747509,1,2,1,0,0,2,0,2,2,0,1,2,1.205025632668405,0.06273001055618038,1
0,0,1,0,1.5310852911355222,1,2,0,2,2,2,2,2,2,2,1,1,0.9972728616085759,1.922180354467452,0
1,0,0,0,1.1643896396487294,1,2,1,2,2,2,0,2,2,1,1,2,1.427736603244542,1.8942497393224944,0
0,0,0,0,-0.8728084241667845,1,0,0,2,0,0,2,0,0,1,1,3,-0.33899296184824507,-0.7429964778784417,0
1,0,0,0,-1.2395040756535771,1,0,1,0,0,0,0,0,0,0,1,1,0.21612244242361828,-0.9452450428806651,0
1,0,0,0,-0.3023929662984406,1,0,2,1,1,1,1,1,1,1,1,0,-1.5057325241202457,-0.7929403920744055,0
0,0,0,0,0.3495104141225239,1,2,0,0,2,0,0,0,0,1,1,1,-0.2824842081199717,0.011108051497752767,0
1,0,1,0,-0.5876006952326126,1,2,1,0,0,0,0,2,2,0,1,2,0.9939488172716188,-0.2554802862573615,1
1,1,1,0,1.6125732136881425,1,2,1,0,2,2,0,2,2,2,1,0,1.3080710071140806,2.3031848563974053,1
0,0,1,1,1.5718292524118322,1,2,0,2,2,2,2,2,2,2,1,1,0.856000977287892,1.8307931480761641,0
0,0,1,1,0.06430268518835193,1,0,0,2,2,2,0,0,0,1,1,3,-0.1329022129568947,-0.09535947911804668,0
1,0,0,0,-0.13941712119319946,1,0,1,0,0,2,2,2,2,0,1,1,1.1302346350868666,0.25702994199936446,0
1,1,1,0,0.3087664528462136,1,0,1,2,2,2,2,2,0,1,1,1,1.1086283468966447,0.7254694130787502,0
1,0,1,0,0.1457906077409725,0,1,0,2,0,2,0,0,0,1,0,3,-0.9788714967125188,-0.44624749167430594,0
0,0,1,0,0.5532302205040753,1,2,1,0,2,0,2,2,2,1,1,2,1.2748305637445079,1.087088080939713,0
0,0,0,0,1.0421577558197987,1,2,1,2,2,2,0,2,2,1,1,2,1.427736603244542,1.7515055283247463,0
1,0,0,0,0.2680224915699033,1,2,1,0,2,0,0,0,0,1,0,1,0.5518509204563025,0.3936581210641856,0
1,0,1,1,-1.1580161531009565,1,0,0,0,0,0,2,0,2,0,0,1,-0.11129592476667229,-0.8996728771421728,1
0,0,1,1,0.797693988161937,1,2,1,0,2,2,0,2,0,1,1,1,1.0271892606411914,1.1892059426357042,0
1,1,1,0,1.5310852911355222,1,2,1,0,2,2,0,2,2,1,1,2,1.3296772953043026,2.2312938817634267,0
1,1,1,0,1.3273654847539706,1,0,1,0,0,0,0,0,0,1,1,0,0.20448828724426804,1.0282902721404854,0
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,1,3,-0.6597632403646212,-0.9883663799384537,0
0,0,1,0,1.5310852911355222,1,2,1,0,0,2,0,2,2,1,1,2,1.0920081252118583,2.0102777097468048,0
0,1,1,1,-0.13941712119319946,0,1,0,0,2,2,0,0,0,0,1,3,-0.9688993637016472,-0.5516772840198974,0
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,2,2,0,1,2,0.856000977287892,-0.9682298415888871,1
0,0,0,0,1.4088534073065913,1,2,0,2,0,2,2,2,2,2,1,3,0.679826627429157,1.5151219980939816,0
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,3,-1.5057325241202457,-0.9996048646094287,0
0,0,0,0,-0.26164900502213034,1,0,1,0,0,0,0,2,2,0,1,0,0.7978302013911399,0.01132884687439275,1
0,0,1,1,-0.09867315991688919,1,2,2,1,1,1,1,1,1,2,1,3,-1.3195860412506386,-0.6756980470785752,0
0,0,1,0,0.6347181430566958,1,0,1,0,0,2,2,2,2,0,1,1,1.1717851892988325,1.1124795492533104,0
0,0,1,1,0.9199258719908678,1,0,0,2,2,0,0,0,0,0,0,2,-0.3024284741417151,0.3445973883747814,0
1,0,0,0,-1.0357842692720256,1,2,1,0,0,0,0,0,2,0,1,3,0.6781646052606785,-0.7448511590422174,1
1,0,0,0,0.18653456901728277,1,2,1,2,0,0,0,2,0,0,1,2,0.875945243309636,0.4796137611901303,0
0,0,1,0,-0.05792919864057891,1,0,1,0,2,0,0,0,2,0,1,0,0.6332900067117551,0.13963304023988612,0
1,0,0,0,-1.1580161531009565,1,0,0,0,0,0,0,0,0,0,1,2,-0.6281848191635273,-0.9271398219961866,0
1,0,1,1,1.6125732136881425,1,2,2,1,1,1,1,1,1,2,1,1,-1.3195860412506386,-0.21017307497083718,0
1,1,0,0,-1.1172721918246462,1,0,1,0,0,0,0,2,2,0,1,2,0.8842553541520292,-0.8064089100494444,1
1,0,1,1,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.499084435446331,-0.9995165464587727,0
0,1,0,0,-0.7098325790615434,1,0,1,0,0,0,0,2,2,0,1,2,0.8875793984889861,-0.4021325754216375,0
1,0,1,1,-0.9950403079957154,1,0,0,2,0,0,0,0,0,0,1,1,-0.448686424967835,-0.8264571302483549,0
0,0,0,0,0.10504664646466222,1,0,2,1,1,1,1,1,1,1,0,3,-1.4525478147289292,-0.6809971361179347,0
0,1,0,0,0.9606698332671781,1,2,1,0,2,2,0,2,2,0,0,2,1.328015273135824,1.5821554744418802,0
1,0,1,0,0.3902543753988342,1,2,1,0,0,2,2,2,2,0,1,0,1.374551893853226,0.9605281710496751,1
1,1,1,1,1.3273654847539706,1,2,1,2,2,0,0,0,0,0,1,2,0.6964468491139434,1.4531005767958107,0
0,0,1,1,-1.2395040756535771,1,0,2,1,1,1,1,1,1,1,0,3,-1.4791401694245876,-0.9902872997152214,0
1,1,1,0,1.3273654847539706,1,2,1,2,0,0,0,2,2,1,1,2,1.1950534996575333,1.8836515612437752,0
0,0,0,0,-0.5876006952326126,1,2,1,0,0,0,0,0,0,0,1,2,0.31085770602690066,-0.4188247058956201,0
0,0,0,0,-0.38388088885106114,1,2,0,2,0,2,0,2,2,1,1,2,0.4571156568530201,-0.21041594988514115,0
0,0,0,0,-1.1580161531009565,1,0,0,0,0,0,0,0,0,0,1,3,-0.648129085185271,-0.9281996398040585,1
1,0,1,0,1.5310852911355222,1,0,2,1,1,1,1,1,1,2,0,1,-1.494098368940895,-0.3946255326158781,0
0,0,0,0,-1.1580161531009565,1,2,0,0,0,0,0,0,0,0,0,2,-0.46863069098957844,-0.9186612795332112,0
1,0,0,0,-0.5468567339563023,1,0,0,0,0,0,0,0,0,0,1,0,-0.6581012181961428,-0.6306557902440189,0
0,0,0,0,-0.5876006952326126,1,0,1,0,2,2,0,0,0,0,0,2,0.4321853243258406,-0.38981219340512646,0
0,1,1,0,0.22727853029359305,1,0,1,2,0,0,0,0,2,0,1,2,0.6199938293639263,0.39211255342770546,0
1,0,0,0,-1.2395040756535771,1,2,1,0,0,0,0,0,0,0,1,1,0.28094130699428504,-0.9435228389428733,1
1,0,0,0,0.5939741817803856,1,2,1,2,2,0,0,2,0,1,0,0,0.9972728616085759,0.9593358760158188,0
0,0,1,1,0.797693988161937,1,0,2,1,1,1,1,1,1,2,0,0,-1.485788258098502,-0.5466652289701697,0
1,0,0,0,-0.9542963467194051,1,2,0,0,0,0,0,0,2,0,0,3,-0.16281861198951006,-0.7686970597193354,0
0,0,1,0,-0.26164900502213034,1,2,0,2,2,2,2,2,2,1,1,1,0.8410427777715843,0.026254614335255406,0
1,0,1,1,-0.9950403079957154,1,0,0,0,0,2,0,0,0,0,1,2,-0.4569965358102282,-0.8278702206588506,1
1,0,1,0,0.4717422979514547,1,0,0,0,2,2,2,2,0,1,1,2,0.20448828724426804,0.37034212929100335,0
